transaction date,district,transaction type,land shifting total area,num_building,num_land,num_garage,total floor number,building state,main building materials,complete year,building shifting total area,num_room,num_bathroom,compartment,management org,carpark type,carpark shifting area,carpark total price,main building area,subsidiary building area,balcony area,elevator,total ntd,unit ntd
2020-07-27,Zhongshan District,Land+Building+Garage,54.65,1,1,2,8.0,Apartment_5to10storey,Reinforced Concrete,86.0,248.05,3,2,1,1,Ramp Plane,0.0,0,205.48,0.77,13.27,1,47880000,193033
2020-08-18,Zhongshan District,Land+Building+Garage,99.64,1,1,2,10.0,Apartment_5to10storey,Other,104.0,570.87,0,0,0,1,Ramp Plane,46.3,6000000,267.05,0.0,45.43,1,161680000,296776
2020-08-13,Neihu District,Land+Building+Garage,17.38,1,1,2,29.0,Apartment_11storeyorgreater,Other,107.0,267.73,0,0,0,1,Ramp Plane,58.2,4100000,121.63,3.29,17.12,1,62000000,276333
2020-07-25,Neihu District,Land+Building+Garage,20.61,1,1,2,29.0,Apartment_11storeyorgreater,Other,107.0,309.15,0,0,0,1,Ramp Plane,58.2,4600000,145.47,6.71,18.1,1,67660000,251285
2020-08-18,Neihu District,Land+Building+Garage,20.2,1,1,1,29.0,Apartment_11storeyorgreater,Other,107.0,279.78,4,2,1,1,Ramp Plane,29.1,2050000,145.47,6.71,18.1,1,65000000,251117
2020-07-04,Neihu District,Land+Building,14.66,1,2,0,8.0,Apartment_5to10storey,Reinforced Concrete,87.0,48.099999999999994,2,1,1,1,No carpark,0.0,0,34.76,0.0,3.4,1,11970000,248857
2020-07-31,Neihu District,Land+Building+Garage,23.61,1,1,1,12.0,Apartment_11storeyorgreater,Reinforced Concrete,85.0,155.06,3,2,1,1,Ramp Plane,0.0,0,81.45,9.68,9.16,1,27400000,176706
2020-08-11,Neihu District,Land+Building,4.32,1,1,0,10.0,Apartment_5to10storey,Reinforced Concrete,84.0,37.22,1,1,1,1,No carpark,0.0,0,15.79,12.85,2.97,1,8080000,217088
2020-08-17,Neihu District,Land+Building+Garage,20.0,1,1,1,12.0,Apartment_11storeyorgreater,Reinforced Concrete,84.0,89.06,2,1,1,1,Ramp Machinery,16.67,0,72.49,0.49,11.68,1,10000000,112284
2020-08-20,Neihu District,Land+Building+Garage,42.11,1,1,1,8.0,Apartment_5to10storey,Reinforced Concrete,90.0,220.69,3,2,1,1,Ramp Plane,0.0,0,105.37,0.0,11.74,1,37000000,167656
2020-08-17,Neihu District,Land+Building,39.72,1,2,0,7.0,Apartment_5to10storey,Reinforced Concrete,73.0,105.92999999999999,3,1,1,1,No carpark,0.0,0,71.56,0.0,7.13,1,17000000,160483
2020-08-15,Zhongshan District,Land+Building+Garage,3.43,1,3,1,18.0,Apartment_11storeyorgreater,Other,99.0,69.21000000000001,0,0,0,1,Lifting Plane,0.0,0,28.88,1.25,3.19,1,14000000,202283
2020-09-02,Neihu District,Land+Building+Garage,7.55,1,1,1,9.0,Apartment_5to10storey,Reinforced Concrete,108.0,59.18,1,1,1,1,Tower,0.0,0,23.65,2.25,5.48,1,14560000,246029
2020-07-11,Songshan District,Land+Building,33.51,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,71.0,96.34,3,2,1,0,No carpark,0.0,0,88.26,0.0,8.08,0,15800000,164002
2020-07-13,Songshan District,Land+Building,33.25,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,,87.4,3,2,1,0,No carpark,0.0,0,87.4,0.0,0.0,0,18800000,215103
2020-06-10,Xinyi District,Land+Building+Garage,30.98,1,2,2,24.0,Apartment_11storeyorgreater,Other,107.0,426.03999999999996,0,0,0,1,Ramp Plane,86.56,5600000,198.39,4.7,16.82,1,183880000,525156
2020-07-16,Nangang District,Land+Building+Garage,27.75,1,1,2,18.0,Apartment_11storeyorgreater,Reinforced Concrete,102.0,259.26,3,2,1,1,Ramp Plane,0.0,6000000,88.84,3.94,9.94,1,32600000,125742
2020-08-14,Xinyi District,Land+Building,5.39,1,3,0,11.0,Apartment_11storeyorgreater,Reinforced Concrete,94.0,43.68,1,1,1,1,No carpark,0.0,0,23.96,0.0,2.0,1,16880000,386447
2020-07-24,Songshan District,Land+Building+Garage,33.61,1,2,3,15.0,Apartment_11storeyorgreater,Reinforced Concrete,100.0,357.15,4,3,1,1,Ramp Machinery,0.0,0,184.76,7.86,14.14,1,72800000,203836
2020-08-18,Nangang District,Land+Building,17.92,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,,77.54,3,2,1,0,No carpark,0.0,0,59.72,0.0,17.82,0,2998800,38674
2020-08-25,Songshan District,Land+Building,43.5,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,,94.84,4,2,1,0,No carpark,0.0,0,94.84,0.0,0.0,0,20200000,212990
2020-08-20,Xinyi District,Land+Building,32.97,1,2,0,7.0,Apartment_5to10storey,Reinforced Concrete,76.0,139.36,4,2,1,1,No carpark,0.0,0,102.72,0.0,11.15,1,26000000,186567
2020-08-09,Nangang District,Land+Building,41.5,1,1,0,2.0,Apartment_5storey,Strengthened Brickwork,,50.74,2,1,1,0,No carpark,0.0,0,50.74,0.0,0.0,0,7920000,156090
2020-07-15,Xinyi District,Land+Building,45.25,1,2,0,4.0,Apartment_5storey,Reinforced Concrete,58.0,102.35,3,1,1,0,No carpark,0.0,0,85.19,17.16,0.0,0,30300000,296043
2020-08-15,Songshan District,Land+Building,3.69,1,1,0,13.0,Apartment_11storeyorgreater,Reinforced Concrete,95.0,33.86,1,1,1,1,No carpark,0.0,0,19.07,0.81,2.62,1,9650000,284997
2020-07-30,Xinyi District,Land+Building+Garage,26.15,1,4,1,10.0,Apartment_5to10storey,Reinforced Concrete,106.0,190.7,0,0,0,1,Ramp Plane,41.16,2200000,86.55,0.0,12.08,1,33000000,205965
2020-07-20,Songshan District,Land+Building,9.17,1,1,0,8.0,Apartment_5to10storey,Reinforced Concrete,64.0,58.24,1,1,1,1,No carpark,0.0,0,49.99,592.21,0.0,1,13580000,233173
2020-08-17,Beitou District,Land+Building,37.75,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,62.0,107.95,3,1,1,0,No carpark,0.0,0,107.95,0.0,0.0,0,12746314,118076
2020-07-15,Beitou District,Land+Building,9.18,1,2,0,13.0,Apartment_11storeyorgreater,Reinforced Concrete,94.0,45.53,1,1,1,1,No carpark,0.0,0,23.78,0.49,3.15,1,6800000,149352
2020-08-01,Shilin District,Land+Building,41.25,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,68.0,148.87,2,1,1,0,No carpark,0.0,0,99.59,49.28,0.0,0,38500000,258615
2020-08-23,Shilin District,Land+Building,6.77,1,2,0,14.0,Apartment_11storeyorgreater,Reinforced Concrete,97.0,41.25,1,1,1,1,No carpark,0.0,0,23.94,0.62,2.94,1,10880000,263758
2020-08-25,Shilin District,Land+Building,3.3,1,1,0,2.0,Apartment_5storey,Strengthened Brickwork,58.0,34.35,1,1,1,0,No carpark,0.0,0,34.35,0.0,0.0,0,2200000,64047
2020-08-31,Shilin District,,0.16,1,1,1,15.0,Other,Reinforced Concrete,97.0,21.38,0,0,1,1,Ramp Machinery,21.37,1800000,0.0,0.0,0.0,0,1800000,
2020-08-24,Beitou District,Land+Building,30.43,1,1,0,5.0,Apartment_5to10storey,Reinforced Concrete,73.0,94.33,3,2,1,0,No carpark,0.0,0,86.64,0.0,7.69,1,12260000,129969
2020-07-17,Beitou District,Land+Building+Garage,27.81,1,1,1,18.0,Apartment_11storeyorgreater,Reinforced Concrete,108.0,228.83999999999997,4,2,1,1,Ramp Plane,38.17,2500000,109.11,3.84,11.29,1,39780000,195521
2020-08-13,Beitou District,Land+Building+Garage,23.15,1,1,1,18.0,Apartment_11storeyorgreater,Reinforced Concrete,108.0,196.86,3,2,1,1,Ramp Plane,38.17,2400000,89.84,8.82,4.76,1,29720000,172160
2020-08-17,Shilin District,Land+Building+Garage,14.87,1,1,1,10.0,Apartment_5to10storey,Reinforced Concrete,80.0,95.77,1,2,1,1,Ramp Machinery,23.02,0,80.45,2.48,6.51,1,12500000,130521
2020-08-15,Beitou District,Land+Building+Garage,23.15,1,1,1,18.0,Apartment_11storeyorgreater,Reinforced Concrete,108.0,196.86,3,2,1,1,Ramp Plane,38.17,2000000,89.84,8.82,4.76,1,30880000,181990
2020-06-07,Beitou District,Land+Building+Garage,24.36,1,1,1,18.0,Apartment_11storeyorgreater,Reinforced Concrete,108.0,205.22,3,2,1,1,Ramp Plane,38.17,2500000,99.19,4.04,5.63,1,33000000,182580
2020-08-11,Beitou District,Land+Building,39.29,1,2,0,4.0,Apartment_5storey,Reinforced Concrete,67.0,111.33,2,1,1,0,No carpark,0.0,0,88.93,0.0,15.88,0,7700000,69164
2020-08-02,Beitou District,Land+Building+Garage,27.81,1,1,1,18.0,Apartment_11storeyorgreater,Reinforced Concrete,108.0,228.83999999999997,4,2,1,1,Ramp Plane,38.17,2700000,109.11,3.84,11.29,1,39500000,193004
2020-07-29,Beitou District,Land+Building+Garage,27.83,1,1,2,18.0,Apartment_11storeyorgreater,Reinforced Concrete,108.0,267.01,4,2,1,1,Ramp Plane,76.34,5300000,109.11,3.84,11.29,1,51880000,244296
2020-08-03,Shilin District,Land+Building,38.88,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,73.0,126.08,4,2,1,0,No carpark,0.0,0,98.86,0.0,27.22,0,23680000,187817
2020-06-15,Beitou District,Land+Building,11.89,1,1,0,9.0,Apartment_5to10storey,Reinforced Concrete,74.0,101.11,3,2,1,1,No carpark,0.0,0,85.76,0.0,6.13,1,12650000,125111
2020-08-28,Shilin District,Land+Building+Garage,109.25,2,1,2,6.0,Apartment_5to10storey,Reinforced Concrete,105.0,307.75,0,0,0,1,Ramp Plane,76.5,4700000,119.55,9.63,15.8,1,52260000,205665
2020-06-02,Shilin District,Land+Building+Garage,31.09,1,1,2,19.0,Apartment_11storeyorgreater,Steel Reinforced Concrete,108.0,240.75,1,1,1,1,Ramp Plane,84.46,7000000,88.16,11.49,4.96,1,54000000,300723
2020-06-02,Shilin District,Land+Building+Garage,20.95,1,1,1,19.0,Apartment_11storeyorgreater,Steel Reinforced Concrete,108.0,146.95,2,1,1,1,Ramp Plane,42.23,3100000,121.28,9.18,7.84,1,34100000,296028
2020-06-02,Shilin District,Land+Building+Garage,20.95,1,1,1,19.0,Apartment_11storeyorgreater,Steel Reinforced Concrete,108.0,146.95,0,0,0,1,Ramp Plane,42.23,3500000,121.28,9.18,7.84,1,38500000,334225
2020-06-02,Shilin District,Land+Building+Garage,29.96,1,1,1,19.0,Apartment_11storeyorgreater,Steel Reinforced Concrete,108.0,198.51999999999998,0,0,0,1,Ramp Plane,42.23,3500000,88.16,11.49,4.96,1,56500000,339113
2020-07-18,Shilin District,Land+Building+Garage,20.95,1,1,1,19.0,Apartment_11storeyorgreater,Steel Reinforced Concrete,108.0,146.95,0,0,0,1,Ramp Plane,42.23,2700000,60.64,4.59,3.92,1,35200000,310351
2020-06-24,Shilin District,Land+Building+Garage,29.94,1,1,1,19.0,Apartment_11storeyorgreater,Steel Reinforced Concrete,108.0,197.51,3,2,1,1,Ramp Plane,42.23,2700000,88.16,10.48,4.96,1,42500000,256311
2020-08-06,Daan District,Land+Building,10.27,2,1,0,6.0,Apartment_5to10storey,Reinforced Concrete,97.0,47.17,1,1,1,0,No carpark,0.0,0,18.54,2.48,4.68,1,13850000,293619
2020-07-27,Daan District,Land+Building,35.2,1,4,0,5.0,Apartment_5storey,Reinforced Concrete,,130.11,3,2,1,0,No carpark,0.0,0,115.97,14.14,0.0,0,30000000,230574
2020-07-27,Daan District,Land+Building,15.96,1,2,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,71.0,151.59,3,2,1,1,No carpark,0.0,0,130.22,0.0,4.07,1,42300000,279042
2020-08-12,Daan District,Land+Building+Garage,36.28,1,1,2,12.0,Apartment_11storeyorgreater,Reinforced Concrete,106.0,352.40999999999997,0,0,0,1,Lifting Machinery,51.06,7220000,138.09,37.79,13.47,1,133100000,417720
2020-08-07,Daan District,Land+Building,4.28,1,2,0,14.0,Apartment_11storeyorgreater,Reinforced Concrete,107.0,34.28,1,1,1,1,No carpark,0.0,0,19.07,0.0,2.79,1,11300000,329638
2020-08-16,ZhongZheng District,Land+Building,5.29,1,1,0,15.0,Apartment_11storeyorgreater,Reinforced Concrete,95.0,48.22,1,1,1,1,No carpark,0.0,0,30.33,0.0,2.23,1,13530000,280589
2020-08-13,Wenshan District,Land+Building+Garage,17.94,1,1,1,13.0,Apartment_11storeyorgreater,Reinforced Concrete,85.0,104.57,2,1,1,1,Ramp Plane,0.0,0,50.37,1.65,3.05,1,12450000,119059
2020-09-06,Wenshan District,Land+Building,7.38,1,1,0,18.0,Apartment_11storeyorgreater,Steel Reinforced Concrete,83.0,81.53,2,1,1,1,No carpark,0.0,0,54.11,1.68,5.04,1,15000000,183981
2020-07-10,Wenshan District,Land+Building+Garage,33.3,1,5,1,12.0,Apartment_11storeyorgreater,Reinforced Concrete,85.0,215.63,6,2,1,1,Ramp Plane,0.0,2000000,127.01,32.35,14.18,1,23120000,107221
2020-06-18,Wenshan District,Land+Building+Garage,51.77,1,1,1,15.0,Apartment_11storeyorgreater,Reinforced Concrete,81.0,240.49,5,2,1,1,Ramp Machinery,0.0,1500000,190.56,1.86,19.64,1,30300000,125988
2020-06-30,ZhongZheng District,Land+Building,5.18,1,2,0,14.0,Apartment_11storeyorgreater,Other,108.0,57.94,1,1,1,0,No carpark,0.0,0,31.55,1.93,1.83,1,18380000,317225
2020-06-30,ZhongZheng District,,0.01,1,2,1,14.0,Other,Other,108.0,38.61,1,1,1,0,other,38.61,1800000,0.0,0.0,0.0,0,1800000,
2020-06-28,ZhongZheng District,Land+Building,19.9,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,79.0,124.44000000000001,3,2,1,1,No carpark,0.0,0,101.33,2.04,11.42,1,21200000,170363
2020-08-18,ZhongZheng District,Land+Building+Garage,11.19,1,1,1,13.0,Apartment_11storeyorgreater,Reinforced Concrete,107.0,114.36,2,1,1,1,Ramp Plane,0.0,0,49.67,3.76,3.74,1,20500000,179258
2020-08-12,Wanhua District,Land+Building,17.24,1,1,0,14.0,Apartment_11storeyorgreater,Reinforced Concrete,78.0,129.85,3,2,1,1,No carpark,0.0,0,109.43,0.0,14.59,1,17250000,132846
2020-08-18,Wanhua District,Land+Building,4.18,1,2,0,8.0,Apartment_5to10storey,Reinforced Concrete,70.0,32.86,0,1,1,1,No carpark,0.0,0,19.49,0.0,3.5,1,3800000,115642
2020-07-10,ZhongZheng District,Land+Building+Garage,27.11,1,1,3,14.0,Apartment_11storeyorgreater,Steel Reinforced Concrete,92.0,406.37,3,4,1,1,other,0.0,4800000,237.78,7.07,24.29,1,74750000,183946
2020-08-10,Wanhua District,Land+Building,22.5,1,1,0,4.0,Apartment_5storey,Strengthened Brickwork,,73.22,3,1,1,0,No carpark,0.0,0,73.22,0.0,0.0,0,10600000,144769
2020-08-06,Datong District,Land+Building,10.12,1,8,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,68.0,90.06,2,2,1,1,No carpark,0.0,0,87.48,0.0,2.58,1,11500000,127693
2020-08-10,Wanhua District,Land+Building,4.45,1,1,0,14.0,Apartment_11storeyorgreater,Reinforced Concrete,96.0,51.63,2,1,1,1,No carpark,0.0,0,30.69,1.35,2.56,1,10930000,211699
2020-07-01,Wanhua District,Land+Building,1.88,1,1,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,66.0,19.099999999999998,1,1,1,0,No carpark,0.0,0,15.28,0.0,0.0,1,1966000,102932
2020-07-05,ZhongZheng District,Land+Building+Garage,19.93,1,1,2,12.0,Apartment_11storeyorgreater,Reinforced Concrete,103.0,174.98,3,2,1,1,Tower,37.84,3600000,73.23,12.44,7.6,1,39000000,258130
2020-08-18,Wanhua District,Land+Building,13.6,1,2,0,5.0,Apartment_5storey,Reinforced Concrete,69.0,43.47,2,2,1,0,No carpark,0.0,0,36.75,0.0,6.72,0,5650000,129975
2020-08-16,Datong District,Land+Building+Garage,20.54,1,2,1,13.0,Apartment_11storeyorgreater,Reinforced Concrete,103.0,169.9,3,2,1,1,Ramp Machinery,12.96,0,91.57,7.29,10.06,1,33500000,197175
2020-07-31,ZhongZheng District,Land+Building,32.54,1,1,0,8.0,Apartment_5to10storey,Reinforced Concrete,60.0,184.02,5,5,1,1,No carpark,0.0,0,184.02,0.0,0.0,1,31500000,171177
2020-08-26,Wenshan District,Land+Building+Garage,52.51,1,1,2,10.0,Apartment_5to10storey,Reinforced Concrete,104.0,382.22,3,2,1,1,Ramp Plane,108.1,5200000,141.74,10.96,16.17,1,52500000,172552
2020-08-07,Zhongshan District,Land+Building,35.24,1,2,0,10.0,Apartment_5to10storey,Reinforced Concrete,73.0,224.09,0,0,0,0,No carpark,0.0,0,181.06,11.04,0.0,1,50780000,226605
2020-07-09,Neihu District,Land+Building+Garage,67.62,1,1,2,15.0,Apartment_11storeyorgreater,Reinforced Concrete,99.0,326.99,4,2,1,1,Ramp Plane,0.0,0,159.88,12.71,12.99,1,58500000,178905
2020-08-12,Zhongshan District,Land+Building+Garage,9.84,1,1,1,14.0,Apartment_11storeyorgreater,Reinforced Concrete,102.0,98.72,1,1,1,1,Lifting Plane,0.0,0,42.06,5.64,6.68,1,22400000,226904
2020-09-09,Neihu District,Land+Building+Garage,31.52,1,1,1,15.0,Apartment_11storeyorgreater,Reinforced Concrete,105.0,218.7,0,1,1,1,Ramp Plane,52.5,2343100,98.07,0.81,9.44,1,41840239,237648
2020-09-07,Neihu District,Land+Building,15.92,1,1,0,15.0,Apartment_11storeyorgreater,Reinforced Concrete,105.0,86.31,0,1,1,1,No carpark,0.0,0,49.81,0.0,7.14,1,20620600,238913
2020-09-01,Neihu District,Land+Building+Garage,31.19,1,1,1,15.0,Apartment_11storeyorgreater,Reinforced Concrete,105.0,216.99,0,1,1,1,Ramp Plane,52.5,2343100,97.64,0.0,9.22,1,42384972,243430
2020-09-01,Neihu District,Land+Building,15.92,1,1,0,15.0,Apartment_11storeyorgreater,Reinforced Concrete,105.0,86.31,0,1,1,1,No carpark,0.0,0,49.81,0.0,7.14,1,20602022,238698
2020-08-16,Neihu District,Land+Building,29.04,1,1,0,15.0,Apartment_11storeyorgreater,Reinforced Concrete,84.0,165.35,3,2,1,1,No carpark,0.0,0,99.87,0.0,11.37,1,26500000,160266
2020-08-10,Zhongshan District,Land+Building,3.89,1,1,0,13.0,Apartment_11storeyorgreater,Reinforced Concrete,99.0,36.28,1,1,1,1,No carpark,0.0,0,21.77,1.4,0.0,1,9150000,252205
2020-08-27,Zhongshan District,Land+Building+Garage,15.68,1,1,1,5.0,Apartment_5to10storey,Reinforced Concrete,93.0,65.31,1,1,1,1,Ramp Plane,26.72,2500000,21.15,0.0,2.54,1,10150000,198238
2020-07-30,Zhongshan District,Land+Building,47.66,1,2,0,4.0,Apartment_5storey,Reinforced Concrete,65.0,116.21,3,2,1,0,No carpark,0.0,0,103.08,0.0,13.13,0,15000000,129077
2020-01-14,Zhongshan District,Land+Building+Garage,26.52,1,1,1,24.0,Apartment_11storeyorgreater,Other,102.0,328.8,3,3,1,1,Ramp Plane,26.66,3000000,175.49,14.15,16.99,1,66980000,211756
2020-07-22,Neihu District,,0.37,1,1,1,12.0,Other,Reinforced Concrete,83.0,30.560000000000002,0,0,1,1,Ramp Plane,0.0,1750000,0.0,0.0,0.0,0,1750000,
2020-09-08,Neihu District,Land+Building,15.92,1,1,0,15.0,Apartment_11storeyorgreater,Reinforced Concrete,105.0,86.31,2,1,1,1,No carpark,0.0,0,49.81,0.0,7.14,1,20478999,237273
2020-07-25,Neihu District,Land+Building,37.76,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,74.0,142.53,4,1,1,0,No carpark,0.0,0,111.06,8.35,0.0,0,24580000,172455
2020-08-08,Neihu District,Land+Building,12.07,1,4,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,80.0,40.489999999999995,1,1,1,1,No carpark,0.0,0,23.6,1.5,3.23,1,7760000,191652
2020-08-04,Neihu District,Land+Building+Garage,96.31,1,1,1,5.0,Apartment_5to10storey,Reinforced Concrete,95.0,219.20999999999998,4,2,1,1,Ramp Plane,38.71,2500000,117.6,7.3,13.57,1,42500000,221607
2020-05-02,Neihu District,Land+Building+Garage,37.15,1,1,2,11.0,Apartment_11storeyorgreater,Reinforced Concrete,95.0,198.26,3,3,1,1,Ramp Machinery,30.66,0,97.8,5.35,7.36,1,33280000,167860
2020-08-18,Xinyi District,Land+Building,4.58,1,1,0,13.0,Apartment_11storeyorgreater,Reinforced Concrete,98.0,33.01,0,0,0,1,No carpark,0.0,0,17.7,0.69,1.9,1,7600000,230233
2020-07-27,Xinyi District,Land+Building,14.5,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,,52.52,2,1,1,0,No carpark,0.0,0,52.52,0.0,0.0,0,11100000,211348
2020-08-07,Xinyi District,Land+Building,48.26,2,4,0,4.0,Apartment_5storey,Reinforced Concrete,63.0,135.9,5,4,1,0,No carpark,0.0,0,130.22,0.0,0.0,0,26000000,191317
2020-08-09,Xinyi District,Land+Building,37.5,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,,100.43,0,0,0,0,No carpark,0.0,0,100.43,0.0,0.0,0,25000000,248930
2020-08-29,Xinyi District,Land+Building,14.86,1,1,0,8.0,Apartment_5to10storey,Reinforced Concrete,107.0,61.44,0,0,0,1,No carpark,0.0,0,28.64,7.62,2.37,1,17200000,279948
2020-08-10,Songshan District,Land+Building,12.3,1,1,0,14.0,Apartment_11storeyorgreater,Reinforced Concrete,93.0,56.33,3,2,1,1,No carpark,0.0,0,29.32,0.64,2.81,1,11000000,195278
2020-08-14,Songshan District,Land+Building+Garage,26.83,1,3,1,13.0,Apartment_11storeyorgreater,Reinforced Concrete,90.0,121.46,2,1,1,1,Ramp Plane,0.0,0,62.53,1.12,8.48,1,25000000,205829
2020-08-26,Nangang District,Land+Building,34.67,1,1,0,3.0,Apartment_5storey,Strengthened Brickwork,,85.43,4,2,1,0,No carpark,0.0,0,85.43,0.0,0.0,0,16800000,196652
2020-08-21,Xinyi District,Land+Building,7.49,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,98.0,32.96,1,1,1,1,No carpark,0.0,0,16.69,2.43,2.32,1,9100000,276092
2020-08-14,Songshan District,Land+Building,6.57,1,1,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,,57.290000000000006,1,1,1,1,No carpark,0.0,0,42.99,0.0,0.0,1,13000000,226916
2020-08-11,Nangang District,Land+Building,32.89,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,,99.48,5,3,1,0,No carpark,0.0,0,89.31,0.0,10.17,0,17187500,172773
2020-07-27,Songshan District,Land+Building,46.49,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,67.0,202.85,4,2,1,1,No carpark,0.0,0,172.33,0.0,8.68,1,33880000,167020
2020-08-25,Xinyi District,Land+Building,20.62,1,2,0,4.0,Apartment_5storey,Reinforced Concrete,66.0,59.53,2,1,1,0,No carpark,0.0,0,52.23,0.0,7.3,0,11000000,184781
2020-07-25,Nangang District,Land+Building,31.75,1,2,0,4.0,Apartment_5storey,Reinforced Concrete,,82.32000000000001,3,3,1,0,No carpark,0.0,0,65.71,5.25,3.63,0,13300000,161565
2020-07-10,Beitou District,Land+Building+Garage,140.33,1,1,2,5.0,Apartment_5to10storey,Reinforced Concrete,108.0,293.02,4,2,1,1,Ramp Plane,56.18,4500000,125.93,9.12,16.58,1,42580000,160784
2020-09-01,Shilin District,Land+Building+Garage,31.75,1,1,1,12.0,Apartment_11storeyorgreater,Reinforced Concrete,103.0,215.49,3,2,1,1,Ramp Machinery,0.0,0,110.58,10.82,13.88,1,49000000,227389
2020-07-27,Beitou District,Land+Building,44.58,1,2,0,14.0,Apartment_11storeyorgreater,Reinforced Concrete,102.0,193.59,3,2,1,1,No carpark,0.0,0,102.99,0.0,14.07,1,34550000,178470
2020-06-08,Beitou District,Land+Building+Garage,15.99,1,2,1,13.0,Apartment_11storeyorgreater,Reinforced Concrete,98.0,139.20999999999998,3,2,1,1,Lifting Machinery,0.0,1800000,60.38,8.31,5.92,1,22680000,162931
2020-08-20,Beitou District,Building,0.0,1,0,0,4.0,Apartment_5storey,Reinforced Concrete,66.0,131.0,3,2,1,0,No carpark,0.0,0,114.26,0.0,16.74,0,5800000,44275
2020-09-05,Shilin District,Land+Building,22.5,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,59.0,73.75,3,1,1,0,No carpark,0.0,0,73.75,0.0,0.0,0,7400000,100339
2020-08-09,Shilin District,Land+Building+Garage,21.82,1,2,2,22.0,Apartment_11storeyorgreater,Steel Reinforced Concrete,108.0,283.08,0,0,0,1,Ramp Plane,0.0,0,124.96,4.66,15.02,1,65500000,231383
2020-08-01,Shilin District,Land+Building,31.14,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,72.0,115.84,3,2,1,0,No carpark,0.0,0,94.03,0.0,12.89,0,16000000,138122
2020-08-07,Beitou District,Land+Building,36.6,1,2,0,7.0,Apartment_5to10storey,Reinforced Concrete,75.0,115.3,3,2,1,1,No carpark,0.0,0,73.2,0.0,11.16,1,13920000,120729
2020-08-26,Beitou District,Land+Building+Garage,18.09,2,2,1,13.0,Apartment_11storeyorgreater,Reinforced Concrete,94.0,109.31,2,1,1,1,Ramp Machinery,19.86,0,47.05,0.98,5.6,1,12800000,117098
2020-07-15,Beitou District,Land+Building+Garage,47.47,2,1,1,7.0,Apartment_5to10storey,Reinforced Concrete,83.0,228.37,4,2,1,0,Ground Floor,0.0,0,139.88,6.44,16.84,1,32000000,140123
2020-08-08,Shilin District,Land+Building,7.22,1,1,0,11.0,Apartment_11storeyorgreater,Reinforced Concrete,85.0,25.81,1,1,1,1,No carpark,0.0,0,15.14,0.0,2.47,1,4850000,187912
2020-08-10,Daan District,Land+Building,24.77,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,75.0,96.25,4,4,1,0,No carpark,0.0,0,77.8,0.0,9.79,0,13350000,138701
2020-08-19,Daan District,Land+Building,36.86,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,61.0,163.81,3,2,1,1,No carpark,0.0,0,148.69,0.0,15.12,1,40630000,248031
